,Unnamed: 0,name,nba_career_length,Games,Points,Rebounds,Assists,FGP,FTP,EFGP,best_year,TFGP,WS,url,allstar
0,0,Alaa Abdelnaby,5.0,134.0,8.5,3.7,0.4,59.9,72.8,59.9,3.0,,,abdelal01.html,False
1,1,Mahmoud Abdul-Rauf,9.0,64.0,29.0,3.0,3.6,47.4,86.3,53.5,3.0,37.2,,abdulma02.html,False
2,2,Tariq Abdul-Wahad,6.0,87.0,13.6,5.4,1.3,47.7,72.6,50.4,3.0,32.2,,abdulta01.html,False
3,3,Shareef Abdur-Rahim,12.0,28.0,21.1,8.4,1.0,51.8,68.3,52.8,4.0,38.1,5.4,abdursh01.html,True
4,4,Tom Abernethy,5.0,110.0,5.9,3.7,1.1,53.3,68.9,,2.0,,,abernto01.html,False
5,5,Alex Acker,2.0,88.0,14.5,5.6,2.8,45.7,82.3,51.8,2.0,41.1,9.0,ackeral01.html,False
6,6,Mark Acres,6.0,110.0,18.5,9.6,2.0,56.4,69.6,,3.0,,,acresma01.html,False
7,7,Alvan Adams,13.0,73.0,23.4,12.8,,53.9,70.2,,1.0,,,adamsal01.html,True
8,8,Don Adams,7.0,71.0,15.0,10.9,,42.1,71.9,,1.0,,,adamsdo01.html,False
9,9,Hassan Adams,2.0,130.0,14.0,5.4,2.0,49.9,70.4,52.4,1.0,31.1,15.2,adamsha01.html,False
10,10,Jordan Adams,2.0,69.0,16.4,4.6,2.1,46.7,83.9,52.9,1.0,33.1,11.2,adamsjo01.html,False
11,11,Michael Adams,11.0,119.0,13.9,2.7,4.0,47.0,75.0,,4.0,,,adamsmi01.html,True
12,12,Rafael Addison,6.0,126.0,14.9,5.2,2.5,53.4,76.3,,4.0,,,addisra01.html,False
13,13,Jeff Adrien,5.0,133.0,12.1,8.5,1.1,51.5,60.6,51.6,4.0,33.3,17.3,adrieje01.html,False
14,14,Arron Afflalo,11.0,104.0,14.8,3.5,1.9,45.7,78.1,54.9,1.0,37.3,13.8,afflaar01.html,False
15,15,Maurice Ager,4.0,124.0,12.5,3.4,1.5,44.1,77.5,52.7,2.0,38.0,11.2,agerma01.html,False
16,16,Mark Aguirre,13.0,89.0,24.5,7.9,3.3,54.6,76.8,,7.0,,,aguirma01.html,True
17,17,Danny Ainge,14.0,118.0,20.9,4.6,4.6,52.6,81.6,,9.0,,,aingeda01.html,True
18,18,Solomon Alabi,2.0,77.0,9.1,5.4,0.4,53.4,74.5,53.4,2.0,0.0,8.3,alabiso01.html,False
19,19,Mark Alarie,5.0,133.0,16.1,6.3,1.1,55.0,79.7,,4.0,,,alarima01.html,False
20,20,Cole Aldrich,8.0,111.0,9.4,7.7,0.6,57.4,72.9,57.4,5.0,,16.5,aldrico01.html,False
21,21,Chuck Aleksinas,1.0,96.0,10.1,5.0,0.3,56.1,72.1,,1.0,,,aleksch01.html,False
22,22,Cory Alexander,7.0,85.0,15.1,3.5,4.7,42.7,69.8,49.3,2.0,33.6,,alexaco01.html,False
23,23,Courtney Alexander,3.0,112.0,18.9,3.9,2.2,45.6,76.7,50.3,2.0,36.2,11.6,alexaco02.html,False
24,24,Joe Alexander,2.0,82.0,12.1,4.8,2.0,44.7,76.5,47.8,1.0,29.5,9.5,alexajo01.html,False
25,25,Victor Alexander,5.0,111.0,17.0,7.3,1.1,61.1,63.5,61.1,2.0,0.0,,alexavi01.html,False
26,26,Steve Alford,4.0,125.0,19.5,2.8,3.1,53.3,89.8,,2.0,,,alforst01.html,False
27,27,Jerome Allen,2.0,109.0,13.7,4.4,4.6,41.7,72.2,49.0,2.0,34.3,,allenje01.html,False
28,28,Lavoy Allen,6.0,135.0,10.5,8.5,2.1,53.4,67.1,54.2,2.0,28.8,19.2,allenla01.html,False
29,29,Lucius Allen,10.0,60.0,15.3,5.9,,47.0,69.6,,2.0,,,allenlu01.html,False
30,30,Malik Allen,10.0,127.0,8.9,5.6,0.8,51.4,69.6,51.4,3.0,,11.2,allenma01.html,False
31,31,Randy Allen,2.0,115.0,12.5,6.4,0.6,49.1,61.5,,2.0,,,allenra01.html,False
32,32,Tony Allen,14.0,67.0,15.3,5.5,2.9,47.7,68.2,51.0,9.0,34.7,10.8,allento01.html,False
33,33,Darrell Allums,1.0,92.0,3.8,3.3,,48.8,68.8,,1.0,,,allumda01.html,False
34,34,Morris Almond,3.0,121.0,15.1,3.5,1.0,49.2,82.4,55.2,2.0,43.5,14.7,almonmo01.html,False
35,35,Derrick Alston,3.0,114.0,16.7,7.7,1.3,56.1,57.6,56.2,2.0,33.3,,alstode01.html,False
36,36,Rafer Alston,11.0,33.0,11.0,2.2,7.3,40.1,75.8,50.8,8.0,33.7,3.1,alstora01.html,False
37,37,John Amaechi,5.0,108.0,12.7,7.5,1.1,51.4,69.0,52.6,2.0,30.4,,amaecjo01.html,False
38,38,Ashraf Amaya,2.0,128.0,14.6,8.9,0.6,56.7,65.9,57.2,1.0,22.9,,amayaas01.html,False
39,39,Alan Anderson,8.0,126.0,9.5,4.2,2.4,50.3,83.1,53.5,5.0,36.6,12.9,anderal01.html,False
40,40,Dan Anderson,2.0,22.0,2.7,0.5,0.6,40.9,81.3,53.4,2.0,37.9,0.4,anderda02.html,False
41,41,Derek Anderson,11.0,99.0,12.4,3.8,3.2,48.2,80.5,53.6,4.0,36.4,,anderde01.html,False
42,42,Eric Anderson,2.0,131.0,13.1,6.3,0.9,51.5,73.4,52.4,1.0,39.6,,anderer01.html,False
43,43,Greg Anderson,10.0,123.0,13.5,8.5,0.5,55.0,57.6,,2.0,,,andergr01.html,False
44,44,J.J. Anderson,3.0,122.0,19.2,7.8,2.2,46.7,71.5,,1.0,,,anderjj01.html,False
45,45,James Anderson,5.0,87.0,1.6,1.3,0.2,46.3,39.0,46.3,4.0,,1.7,anderja01.html,False
46,46,Jerome Anderson,2.0,49.0,3.1,1.8,,47.3,49.2,,2.0,,,anderje01.html,False
47,47,Kenny Anderson,14.0,65.0,23.0,5.6,7.0,47.3,78.7,52.1,3.0,37.4,,anderke01.html,True
48,48,Kim Anderson,1.0,92.0,14.0,7.3,,51.6,66.8,,1.0,,,anderki01.html,False
49,49,Michael Anderson,1.0,115.0,19.2,6.0,6.3,47.8,73.6,,1.0,,,andermi01.html,False
50,50,Nick Anderson,13.0,69.0,17.0,7.3,1.8,55.3,65.7,56.8,4.0,36.1,,anderni01.html,False
51,51,Richard Anderson,6.0,100.0,12.5,7.7,,45.4,71.8,,2.0,,,anderri01.html,False
52,52,Ron Anderson,10.0,68.0,16.9,5.9,2.1,56.0,80.2,,5.0,,,anderro01.html,False
53,53,Shandon Anderson,10.0,118.0,12.9,5.0,2.7,49.8,63.4,51.8,4.0,29.1,,andersh01.html,False
54,54,Willie Anderson,9.0,107.0,12.6,3.9,3.1,50.1,78.4,,1.0,,,anderwi01.html,False
55,55,Michael Ansley,3.0,128.0,13.7,7.6,0.6,57.7,71.3,,1.0,,,anslemi01.html,False
56,56,Greg Anthony,11.0,138.0,12.6,3.1,6.9,43.7,70.7,50.1,5.0,37.9,,anthogr01.html,True
57,57,Joel Anthony,10.0,68.0,3.7,3.5,0.3,57.3,56.1,57.3,5.0,,6.0,anthojo01.html,False
58,58,Robert Archibald,2.0,130.0,6.2,4.1,0.8,57.0,68.1,57.0,2.0,0.0,11.5,archiro01.html,False
59,59,Jim Ard,8.0,76.0,16.5,12.4,0.9,47.9,63.7,,3.0,,,ardji01.html,False
60,60,Gilbert Arenas,11.0,70.0,15.8,3.8,2.2,46.6,73.8,53.0,6.0,36.1,9.8,arenagi01.html,True
61,61,Joe Arlauckas,1.0,112.0,14.4,7.3,1.6,50.7,64.4,,1.0,,,arlaujo01.html,False
62,62,B.J. Armstrong,11.0,130.0,13.1,2.0,4.0,49.2,83.1,,5.0,,,armstbj01.html,True
63,63,Brandon Armstrong,3.0,65.0,18.1,3.2,1.5,43.9,82.4,51.1,3.0,39.1,8.7,armstbr01.html,False
64,64,Hilton Armstrong,6.0,131.0,4.7,3.9,0.6,56.3,57.8,56.5,4.0,33.3,10.1,armsthi01.html,False
65,65,Carlos Arroyo,9.0,100.0,16.0,3.0,4.6,44.5,70.3,51.3,4.0,34.0,10.3,arroyca01.html,False
66,66,Darrell Arthur,9.0,78.0,11.3,5.5,0.6,54.1,67.6,54.3,1.0,11.8,10.6,arthuda01.html,False
67,67,Jamel Artis,1.0,135.0,12.6,4.6,2.3,47.0,75.9,53.9,1.0,37.8,13.2,artisja01.html,False
68,68,Vincent Askew,9.0,103.0,11.4,5.0,3.9,49.2,75.1,,5.0,,,askewvi01.html,False
69,69,Keith Askins,9.0,128.0,6.7,4.3,0.7,44.6,65.8,52.7,6.0,40.0,,askinke01.html,False
70,70,Chucky Atkins,11.0,111.0,14.6,3.0,4.7,41.0,73.7,50.5,3.0,36.2,,atkinch01.html,False
71,71,Stacey Augmon,15.0,145.0,13.9,6.9,3.0,55.5,67.7,59.1,3.0,42.0,,augmost01.html,False
72,72,James Augustine,2.0,137.0,10.1,7.5,1.1,61.7,68.7,62.1,2.0,33.3,26.2,augusja01.html,False
73,73,Isaac Austin,9.0,61.0,15.0,7.4,1.4,55.9,63.7,55.9,5.0,0.0,,austiis01.html,False
74,74,Ken Austin,1.0,91.0,10.3,6.6,1.9,48.6,59.0,,1.0,,,austike01.html,False
75,75,Anthony Avent,6.0,100.0,10.7,7.1,1.1,52.7,70.1,52.7,1.0,,,aventan01.html,False
76,76,William Avery,3.0,74.0,11.9,2.8,3.8,47.0,78.4,55.3,2.0,36.9,9.1,averywi01.html,False
77,77,Dennis Awtrey,12.0,84.0,19.9,13.5,,57.8,71.5,,2.0,,,awtrede01.html,False
78,78,Kelenna Azubuike,5.0,97.0,10.0,3.7,1.0,48.5,75.2,55.0,3.0,37.3,9.9,azubuke01.html,False
79,79,Luke Babbitt,8.0,68.0,19.4,8.1,1.8,48.0,89.3,52.0,7.0,42.1,12.0,babbilu01.html,False
80,80,John Bagley,11.0,91.0,17.9,3.6,3.2,49.6,77.8,,4.0,,,baglejo01.html,False
81,81,Gus Bailey,5.0,76.0,12.3,5.8,,51.1,59.5,,1.0,,,bailegu01.html,False
82,82,James Bailey,9.0,122.0,16.7,8.8,0.8,54.5,65.5,,2.0,,,baileja01.html,False
83,83,Thurl Bailey,12.0,123.0,12.1,6.2,0.8,51.3,74.5,,5.0,,,baileth01.html,False
84,84,Toby Bailey,2.0,129.0,14.3,5.2,3.6,45.9,66.7,51.7,2.0,34.1,,baileto01.html,False
85,85,Cameron Bairstow,2.0,134.0,9.2,4.8,0.8,51.7,71.7,51.9,2.0,33.3,13.0,bairsca01.html,False
86,86,Ron Baker,3.0,124.0,13.2,4.2,2.8,43.3,80.1,53.4,1.0,36.9,20.5,bakerro01.html,False
87,87,Vin Baker,13.0,112.0,20.0,8.5,1.0,47.5,63.7,49.5,2.0,30.0,,bakervi01.html,True
88,88,Renaldo Balkman,6.0,104.0,7.4,5.3,1.7,55.3,53.3,56.7,2.0,29.1,11.7,balkmre01.html,False
89,89,Greg Ballard,11.0,115.0,15.9,9.7,1.9,51.0,77.8,,5.0,,,ballagr01.html,False
90,90,Gene Banks,6.0,124.0,16.8,7.9,2.9,53.1,72.2,,3.0,,,banksge01.html,False
91,91,Marcus Banks,8.0,63.0,18.1,3.3,4.3,49.5,73.1,53.7,2.0,33.0,8.8,banksma01.html,False
92,92,Ken Bannister,5.0,27.0,13.9,6.6,0.9,50.3,59.0,,1.0,,,bannike01.html,False
93,93,Mike Bantom,9.0,84.0,20.0,13.7,1.7,47.6,69.7,,6.0,,,bantomi01.html,False
94,94,Steve Bardo,3.0,129.0,7.0,4.3,3.8,43.9,70.1,48.2,2.0,45.5,,bardost01.html,False
95,95,J.J. Barea,14.0,113.0,20.3,3.9,6.4,40.4,76.4,46.9,12.0,32.1,12.2,bareajo01.html,False
96,96,Erick Barkley,2.0,65.0,14.6,3.1,4.6,39.6,72.7,46.4,2.0,32.8,6.7,barkler01.html,False
97,97,Marvin Barnes,6.0,89.0,20.7,17.9,2.7,51.5,67.0,,2.0,,,barnema01.html,True
98,98,Matt Barnes,14.0,121.0,8.8,4.8,2.0,46.9,56.6,50.5,13.0,31.4,7.9,barnema02.html,False
99,99,Jim Barnett,11.0,75.0,17.7,6.3,,42.3,75.9,,1.0,,,barneji02.html,False
100,100,Mike Barr,5.0,70.0,8.6,3.0,,49.6,72.3,,1.0,,,barrmi01.html,False
101,101,Andre Barrett,4.0,122.0,15.3,3.7,5.4,41.5,77.3,49.5,1.0,35.1,14.3,barrean01.html,False
102,102,Earl Barron,8.0,128.0,7.8,4.9,0.7,47.9,68.5,48.2,4.0,17.4,11.7,barroea01.html,False
103,103,Dana Barros,14.0,119.0,19.7,3.2,3.7,47.3,84.1,,6.0,,,barroda01.html,True
104,104,Brent Barry,14.0,108.0,12.1,3.7,3.3,48.0,79.4,55.1,7.0,34.5,,barrybr01.html,False
105,105,Drew Barry,3.0,117.0,10.7,4.1,6.2,44.7,77.8,54.5,1.0,36.9,,barrydr01.html,False
106,106,Jon Barry,14.0,94.0,14.4,3.6,4.5,42.1,71.7,50.8,10.0,37.1,,barryjo01.html,False
107,107,Eddie Basden,1.0,118.0,9.0,6.5,2.7,49.1,68.7,52.0,1.0,35.3,13.1,basdeed01.html,False
108,108,Jerry Baskerville,1.0,43.0,13.1,10.6,,46.6,51.5,,1.0,,,baskeje01.html,False
109,109,Brandon Bass,12.0,59.0,15.1,8.2,0.7,54.0,78.0,55.5,9.0,37.8,10.0,bassbr01.html,False
110,110,Tim Bassett,7.0,52.0,14.4,13.6,2.5,49.7,54.2,,1.0,,,basseti01.html,False
111,111,Maceo Baston,4.0,126.0,10.6,6.6,0.6,62.7,64.8,62.7,2.0,0.0,,bastoma01.html,False
112,112,Mike Batiste,1.0,76.0,14.7,7.2,1.3,49.7,65.4,52.3,1.0,30.1,7.6,batismi01.html,False
113,113,Tony Battie,14.0,87.0,10.7,8.3,0.8,54.5,64.9,55.3,10.0,27.8,,battito01.html,False
114,114,Shane Battier,13.0,146.0,13.6,6.1,1.6,50.0,77.7,59.4,2.0,41.6,29.8,battish01.html,False
115,115,John Battle,10.0,114.0,11.9,2.4,1.5,48.8,70.7,,6.0,,,battljo01.html,False
116,116,Kenny Battle,4.0,123.0,17.8,5.7,1.9,56.9,68.6,,2.0,,,battlke01.html,False
117,117,Dave Batton,2.0,114.0,10.6,5.8,1.9,53.3,69.9,,1.0,,,battoda01.html,False
118,118,Lonny Baxter,4.0,138.0,13.5,7.2,0.7,55.3,60.0,55.4,2.0,60.0,19.9,baxtelo01.html,False
119,119,Jerryd Bayless,11.0,30.0,19.7,2.7,4.0,45.8,83.9,53.6,5.0,40.7,4.8,bayleje01.html,False
120,120,Butch Beard,9.0,83.0,19.0,6.3,,49.0,74.2,,2.0,,,beardbu01.html,True
121,121,Byron Beck,10.0,49.0,15.4,10.5,,55.4,68.3,,1.0,,,beckby01.html,True
122,122,Corey Beck,3.0,103.0,7.9,4.2,4.7,49.8,67.0,52.6,2.0,46.8,,beckco01.html,False
123,123,William Bedford,6.0,93.0,13.2,7.3,0.7,56.7,62.6,,1.0,,,bedfowi01.html,False
124,124,Ron Behagen,7.0,40.0,17.4,10.0,,47.3,70.6,,2.0,,,behagro01.html,False
125,125,Charlie Bell,7.0,140.0,10.5,4.5,2.7,43.9,78.2,49.2,4.0,34.3,14.5,bellch01.html,False
126,126,Dennis Bell,3.0,50.0,13.5,9.7,,48.6,63.3,,2.0,,,bellde01.html,False
127,127,Raja Bell,12.0,116.0,14.8,4.2,2.0,43.5,73.0,49.2,7.0,35.0,,bellra01.html,False
128,128,Leon Benbow,2.0,83.0,17.0,5.0,,47.5,78.3,,2.0,,,benbole01.html,False
129,129,Benoit Benjamin,15.0,89.0,17.7,11.3,1.7,56.2,72.0,,4.0,,,benjabe01.html,False
130,130,Corey Benjamin,4.0,48.0,17.5,4.5,1.8,49.1,68.8,54.3,2.0,30.5,6.1,benjaco01.html,False
131,131,Anthony Bennett,4.0,35.0,16.1,8.1,1.0,53.3,70.1,58.0,2.0,37.5,5.7,bennean01.html,False
132,132,Elmer Bennett,3.0,124.0,12.0,2.4,4.2,44.3,71.7,48.0,2.0,35.1,,benneel01.html,False
133,133,Mario Bennett,4.0,87.0,15.7,7.8,1.6,58.7,53.0,59.8,2.0,29.4,,bennema01.html,False
134,134,Mel Bennett,5.0,29.0,10.1,10.2,1.0,41.3,68.2,,1.0,,,benneme01.html,False
135,135,Tony Bennett,3.0,118.0,19.4,2.4,5.1,52.8,84.0,62.4,2.0,49.7,,benneto01.html,False
136,136,Winston Bennett,3.0,133.0,10.5,6.0,1.2,48.4,71.3,,1.0,,,bennewi01.html,False
137,137,David Benoit,7.0,66.0,10.6,7.0,0.7,51.1,75.0,52.0,5.0,43.5,,benoida01.html,False
138,138,Kent Benson,11.0,114.0,15.3,9.0,1.3,53.6,71.5,,2.0,,,bensoke01.html,False
139,139,Ricky Berry,1.0,105.0,17.4,4.7,2.7,47.1,81.5,,1.0,,,berryri01.html,False
140,140,Walter Berry,3.0,71.0,20.1,9.9,1.0,58.1,70.8,,2.0,,,berrywa01.html,False
141,141,Travis Best,10.0,124.0,16.6,3.1,5.6,45.6,80.9,54.0,6.0,39.3,,besttr01.html,False
142,142,Henry Bibby,9.0,90.0,14.4,3.5,,44.3,82.3,,5.0,,,bibbyhe01.html,False
143,143,Mike Bibby,14.0,69.0,15.4,3.1,5.5,45.6,73.0,54.8,8.0,39.0,10.1,bibbymi01.html,False
144,144,Bob Bigelow,4.0,83.0,7.7,4.9,,50.1,73.8,,4.0,,,bigelbo01.html,False
145,145,Chauncey Billups,17.0,55.0,18.5,5.6,5.1,41.3,85.7,49.7,13.0,38.2,8.2,billuch01.html,True
146,146,Joe Binion,1.0,116.0,18.5,10.3,,50.2,66.6,,1.0,,,biniojo01.html,False
147,147,Otis Birdsong,12.0,116.0,24.4,4.9,3.1,54.7,71.2,,2.0,,,birdsot01.html,True
148,148,Uwe Blab,5.0,118.0,11.5,5.4,0.7,54.3,63.9,,3.0,,,blabuw01.html,False
149,149,Tarik Black,4.0,135.0,8.4,4.7,0.3,61.4,55.5,61.4,3.0,0.0,11.5,blackta01.html,False
150,150,Rolando Blackman,13.0,121.0,15.2,5.0,2.6,51.7,71.7,,3.0,,,blackro01.html,True
151,151,Alex Blackwell,1.0,86.0,20.3,7.9,1.2,55.3,78.0,55.5,1.0,28.6,,blackal01.html,False
152,152,Cory Blackwell,1.0,83.0,16.9,7.1,1.7,45.6,70.0,,1.0,,,blackco01.html,False
153,153,DeJuan Blair,7.0,72.0,13.6,10.7,1.1,56.8,61.4,56.8,1.0,,15.0,blairde01.html,False
154,154,Steve Blake,13.0,138.0,8.3,3.4,7.0,40.1,77.1,49.9,5.0,38.1,13.4,blakest01.html,False
155,155,Lance Blanks,3.0,104.0,13.3,3.5,2.5,42.9,72.9,,3.0,,,blankla01.html,False
156,156,Mookie Blaylock,13.0,74.0,18.1,4.4,6.3,45.7,66.8,53.3,5.0,37.9,,blaylmo01.html,True
157,157,John Block,10.0,78.0,18.2,9.3,,44.3,73.6,,1.0,,,blockjo01.html,True
158,158,Corie Blount,11.0,55.0,9.4,7.0,2.1,51.1,55.9,51.1,8.0,0.0,,blounco01.html,False
159,159,Mark Blount,9.0,56.0,6.4,3.6,0.7,46.6,51.8,46.7,4.0,50.0,4.6,blounma01.html,False
160,160,Ray Blume,1.0,111.0,11.6,2.5,3.2,53.9,77.0,,1.0,,,blumera01.html,False
161,161,Tom Boerwinkle,10.0,69.0,11.4,9.2,,54.5,68.4,,3.0,,,boerwto01.html,False
162,162,Keith Bogans,11.0,135.0,14.2,4.1,2.3,43.7,68.8,52.0,4.0,34.2,14.9,boganke01.html,False
163,163,Muggsy Bogues,14.0,119.0,8.3,2.4,6.6,47.3,74.9,,6.0,,,boguemu01.html,False
164,164,Andrew Bogut,14.0,68.0,16.6,11.1,2.3,60.3,67.4,61.2,4.0,36.1,17.1,bogutan01.html,False
165,165,Etdrick Bohannon,4.0,38.0,3.1,2.9,0.6,38.7,53.7,38.7,3.0,,,bohanet01.html,False
166,166,Joel Bolomboy,2.0,130.0,11.4,10.1,0.7,52.8,71.3,54.8,1.0,37.1,17.5,bolomjo01.html,False
167,167,Walter Bond,3.0,103.0,7.3,3.3,2.3,48.0,63.5,49.8,1.0,25.6,,bondwa01.html,False
168,168,Anthony Bonner,6.0,133.0,14.8,10.7,2.0,53.9,63.4,54.1,2.0,33.3,,bonnean01.html,False
169,169,Matt Bonner,12.0,131.0,12.0,5.9,1.2,50.3,74.0,57.4,6.0,39.5,16.9,bonnema01.html,False
170,170,Melvin Booker,2.0,125.0,13.6,3.5,3.9,46.6,78.9,54.1,2.0,39.2,,bookeme01.html,False
171,171,Trevor Booker,8.0,134.0,12.9,7.9,1.7,55.9,62.4,56.9,7.0,32.4,23.8,booketr01.html,False
172,172,Josh Boone,4.0,103.0,9.3,7.0,0.8,57.8,55.9,57.8,2.0,,14.2,boonejo01.html,False
173,173,Ron Boone,13.0,61.0,20.0,5.4,,44.4,71.3,,1.0,,,boonero01.html,True
174,174,Calvin Booth,10.0,114.0,11.3,6.4,0.9,50.7,70.7,50.8,2.0,9.1,13.6,boothca01.html,False
175,175,Keith Booth,2.0,126.0,14.1,7.3,2.3,45.6,69.9,46.5,2.0,21.0,,boothke01.html,False
176,176,Carlos Boozer,13.0,101.0,14.9,7.2,1.1,63.1,74.1,63.1,7.0,0.0,19.0,boozeca01.html,True
177,177,Curtis Borchardt,2.0,66.0,10.2,7.2,1.2,53.4,69.1,55.2,2.0,37.5,10.4,borchcu01.html,False
178,178,Lawrence Boston,1.0,82.0,12.3,7.7,0.8,57.6,68.6,,1.0,,,bostola01.html,False
179,179,Tom Boswell,6.0,80.0,17.5,11.5,,50.4,68.8,,4.0,,,bosweto01.html,False
180,180,Ruben Boumtje-Boumtje,3.0,101.0,9.6,7.0,0.9,48.5,66.4,48.5,1.0,0.0,16.0,boumtru01.html,False
181,181,Cal Bowdler,3.0,118.0,8.6,6.6,0.7,45.1,62.5,47.4,3.0,26.4,9.2,bowdlca01.html,False
182,182,Bruce Bowen,13.0,101.0,11.4,5.5,1.9,43.3,69.5,45.7,5.0,28.3,,bowenbr01.html,False
183,183,Ryan Bowen,10.0,120.0,9.1,6.7,1.0,57.5,68.5,58.8,3.0,37.5,,bowenry01.html,False
184,184,Anthony Bowie,8.0,72.0,13.4,5.2,5.0,50.9,78.7,,3.0,,,bowiean01.html,False
185,185,Sam Bowie,10.0,96.0,13.4,8.8,1.4,52.2,73.5,,1.0,,,bowiesa01.html,False
186,186,Donnie Boyce,2.0,107.0,18.6,6.0,3.8,42.1,66.6,46.0,2.0,30.8,,boycedo01.html,False
187,187,Freddie Boyd,6.0,80.0,15.3,2.7,,47.8,74.0,,1.0,,,boydfr01.html,False
188,188,Earl Boykins,13.0,122.0,18.1,2.3,5.1,43.9,80.3,49.2,8.0,35.3,,boykiea01.html,False
189,189,Winford Boynes,3.0,90.0,18.9,5.8,3.0,53.0,82.5,,2.0,,,boynewi01.html,False
190,190,Cedric Bozeman,1.0,106.0,6.6,3.2,3.6,43.5,58.4,47.1,1.0,32.1,3.9,bozemce01.html,False
191,191,Steve Bracey,3.0,51.0,21.3,4.9,,45.2,72.4,,1.0,,,bracest01.html,False
192,192,Alex Bradley,1.0,111.0,14.7,7.2,,50.5,80.3,,1.0,,,bradlal02.html,False
193,193,Charles Bradley,3.0,102.0,17.1,5.0,2.1,53.3,63.2,,2.0,,,bradlch01.html,False
194,194,Dudley Bradley,9.0,120.0,4.4,2.4,1.1,45.6,55.2,,1.0,,,bradldu01.html,False
195,195,Michael Bradley,5.0,100.0,10.9,5.4,1.3,67.7,54.1,68.7,2.0,35.3,12.8,bradlmi01.html,False
196,196,Shawn Bradley,12.0,34.0,14.8,7.7,1.2,51.8,69.2,51.9,3.0,100.0,,bradlsh01.html,False
197,197,Marques Bragg,1.0,105.0,8.8,6.3,0.9,56.4,48.6,56.4,1.0,,,braggma01.html,False
198,198,Torraye Braggs,2.0,59.0,13.4,7.8,2.5,55.0,72.7,55.0,1.0,0.0,9.3,braggto01.html,False
199,199,Adrian Branch,4.0,123.0,16.2,4.4,2.4,48.6,74.8,,3.0,,,brancad01.html,False
200,200,Elton Brand,17.0,60.0,16.2,8.9,0.9,61.2,67.2,61.2,8.0,,14.5,brandel01.html,True
201,201,Terrell Brandon,11.0,57.0,22.2,3.6,5.5,48.4,81.0,52.6,6.0,38.0,,brandte01.html,True
202,202,Brad Branson,2.0,54.0,16.4,9.6,0.7,44.8,74.8,,2.0,,,bransbr01.html,False
203,203,Mike Bratz,9.0,80.0,12.3,2.6,3.6,46.7,78.0,,4.0,,,bratzmi01.html,False
204,204,Tim Breaux,3.0,121.0,12.5,4.1,1.5,46.4,67.8,51.0,2.0,35.8,,breauti01.html,False
205,205,J.R. Bremer,2.0,112.0,15.5,3.8,3.0,40.3,75.2,48.5,1.0,33.3,10.7,bremejr01.html,False
206,206,Randy Breuer,11.0,119.0,14.9,6.1,1.5,57.0,72.9,,5.0,,,breuera01.html,False
207,207,Corey Brewer,13.0,108.0,11.3,4.3,2.8,48.0,70.8,53.5,4.0,35.6,13.0,breweco01.html,False
208,208,Jamison Brewer,4.0,58.0,5.7,4.7,4.1,45.6,52.7,48.1,4.0,22.0,3.8,breweja01.html,False
209,209,Jim Brewer,9.0,75.0,13.5,12.1,,41.2,60.5,,3.0,,,breweji01.html,False
210,210,Ron Brewer,8.0,91.0,15.8,3.3,,56.6,75.4,,1.0,,,brewero01.html,False
211,211,Ronnie Brewer,8.0,90.0,15.7,5.0,3.3,46.2,67.1,51.1,4.0,34.0,13.6,brewero02.html,False
212,212,Frank Brickowski,12.0,101.0,8.5,5.4,1.3,53.8,75.7,,4.0,,,brickfr01.html,False
213,213,Junior Bridgeman,12.0,87.0,15.5,7.6,2.7,51.7,77.0,,4.0,,,bridgju01.html,False
214,214,Bill Bridges,13.0,78.0,13.2,13.9,,40.1,65.3,,1.0,,,bridgbi01.html,True
215,215,John Brisker,6.0,55.0,14.1,7.9,,46.1,81.2,,1.0,,,briskjo01.html,True
216,216,Allan Bristow,10.0,78.0,23.1,12.7,,47.6,70.5,,6.0,,,bristal01.html,False
217,217,Mike Brittain,2.0,109.0,7.0,4.6,0.8,44.7,70.1,,1.0,,,brittmi01.html,False
218,218,Jon Brockman,3.0,131.0,13.8,9.8,1.0,53.4,61.2,53.4,2.0,0.0,16.2,brockjo01.html,False
219,219,Jim Brogan,2.0,61.0,4.6,4.8,,,,,1.0,,,brogaji01.html,False
220,220,Gary Brokaw,4.0,58.0,17.3,4.6,,48.7,71.3,,3.0,,,brokaga01.html,False
221,221,Aaron Brooks,10.0,115.0,13.1,3.5,4.1,43.0,83.4,51.8,4.0,37.4,12.2,brookaa01.html,False
222,222,Kevin Brooks,3.0,116.0,19.8,6.2,1.7,52.2,77.4,56.5,2.0,40.9,,brookke01.html,False
223,223,Michael Brooks,6.0,114.0,23.1,12.0,1.7,53.8,70.0,,2.0,,,brookmi01.html,False
224,224,Scott Brooks,10.0,85.0,12.6,1.2,2.8,47.5,85.2,,4.0,,,brooksc01.html,False
225,225,Andre Brown,3.0,107.0,10.7,8.0,0.5,50.2,52.3,50.2,2.0,0.0,8.4,brownan01.html,False
226,226,Anthony Brown,3.0,47.0,3.0,2.3,0.3,48.2,56.9,48.7,1.0,14.3,1.2,brownan02.html,False
227,227,Bobby Brown,4.0,116.0,16.9,2.5,4.4,42.8,78.9,52.3,1.0,37.7,12.6,brownbo02.html,False
228,228,Chucky Brown,13.0,128.0,10.6,5.3,0.7,55.7,66.7,,7.0,,,brownch01.html,False
